region_code,region_name,sex,year,e0_pclm,e0_hmd,e0,de0
HR,Croatia,Male,1980,NA,NA,NA,NA
HR,Croatia,Male,1981,NA,NA,NA,NA
HR,Croatia,Male,1982,NA,NA,NA,NA
HR,Croatia,Male,1983,NA,NA,NA,NA
HR,Croatia,Male,1984,NA,NA,NA,NA
HR,Croatia,Male,1985,NA,NA,NA,NA
HR,Croatia,Male,1986,NA,NA,NA,NA
HR,Croatia,Male,1987,NA,NA,NA,NA
HR,Croatia,Male,1988,NA,NA,NA,NA
HR,Croatia,Male,1989,NA,NA,NA,NA
HR,Croatia,Male,1990,NA,NA,NA,NA
HR,Croatia,Male,1991,NA,NA,NA,NA
HR,Croatia,Male,1992,NA,NA,NA,NA
HR,Croatia,Male,1993,NA,NA,NA,NA
HR,Croatia,Male,1994,NA,NA,NA,NA
HR,Croatia,Male,1995,NA,NA,NA,NA
HR,Croatia,Male,1996,NA,NA,NA,NA
HR,Croatia,Male,1997,NA,NA,NA,NA
HR,Croatia,Male,1998,NA,NA,NA,NA
HR,Croatia,Male,1999,NA,NA,NA,NA
HR,Croatia,Male,2000,NA,NA,NA,NA
HR,Croatia,Male,2001,NA,70.94,70.94,NA
HR,Croatia,Male,2002,NA,71.05,71.05,0.11
HR,Croatia,Male,2003,NA,71.01,71.01,-0.04
HR,Croatia,Male,2004,NA,71.85,71.85,0.84
HR,Croatia,Male,2005,NA,71.73,71.73,-0.12
HR,Croatia,Male,2006,NA,72.39,72.39,0.66
HR,Croatia,Male,2007,NA,72.2,72.2,-0.19
HR,Croatia,Male,2008,NA,72.28,72.28,0.08
HR,Croatia,Male,2009,NA,72.79,72.79,0.51
HR,Croatia,Male,2010,NA,73.39,73.39,0.6
HR,Croatia,Male,2011,NA,73.77,73.77,0.38
HR,Croatia,Male,2012,NA,73.85,73.85,0.08
HR,Croatia,Male,2013,NA,74.39,74.39,0.54
HR,Croatia,Male,2014,NA,74.63,74.63,0.24
HR,Croatia,Male,2015,74.36,74.32,74.32,-0.31
HR,Croatia,Male,2016,75.11,74.91,74.91,0.59
HR,Croatia,Male,2017,75.05,74.87,74.87,-0.04
HR,Croatia,Male,2018,74.99,74.86,74.86,-0.01
HR,Croatia,Male,2019,75.44,NA,75.44,0.58
HR,Croatia,Male,2020,74.61,NA,74.61,-0.83
HR,Croatia,Total,1945,NA,NA,NA,NA
HR,Croatia,Total,1946,NA,NA,NA,NA
HR,Croatia,Total,1947,NA,NA,NA,NA
HR,Croatia,Total,1948,NA,NA,NA,NA
HR,Croatia,Total,1949,NA,NA,NA,NA
HR,Croatia,Total,1950,NA,NA,NA,NA
HR,Croatia,Total,1951,NA,NA,NA,NA
HR,Croatia,Total,1952,NA,NA,NA,NA
HR,Croatia,Total,1953,NA,NA,NA,NA
HR,Croatia,Total,1954,NA,NA,NA,NA
HR,Croatia,Total,1955,NA,NA,NA,NA
HR,Croatia,Total,1956,NA,NA,NA,NA
HR,Croatia,Total,1957,NA,NA,NA,NA
HR,Croatia,Total,1958,NA,NA,NA,NA
HR,Croatia,Total,1959,NA,NA,NA,NA
HR,Croatia,Total,1960,NA,NA,NA,NA
HR,Croatia,Total,1961,NA,NA,NA,NA
HR,Croatia,Total,1962,NA,NA,NA,NA
HR,Croatia,Total,1963,NA,NA,NA,NA
HR,Croatia,Total,1964,NA,NA,NA,NA
HR,Croatia,Total,1965,NA,NA,NA,NA
HR,Croatia,Total,1966,NA,NA,NA,NA
HR,Croatia,Total,1967,NA,NA,NA,NA
HR,Croatia,Total,1968,NA,NA,NA,NA
HR,Croatia,Total,1969,NA,NA,NA,NA
HR,Croatia,Total,1970,NA,NA,NA,NA
HR,Croatia,Total,1971,NA,NA,NA,NA
HR,Croatia,Total,1972,NA,NA,NA,NA
HR,Croatia,Total,1973,NA,NA,NA,NA
HR,Croatia,Total,1974,NA,NA,NA,NA
HR,Croatia,Total,1975,NA,NA,NA,NA
HR,Croatia,Total,1976,NA,NA,NA,NA
HR,Croatia,Total,1977,NA,NA,NA,NA
HR,Croatia,Total,1978,NA,NA,NA,NA
HR,Croatia,Total,1979,NA,NA,NA,NA
HR,Croatia,Total,1980,NA,NA,NA,NA
HR,Croatia,Total,1981,NA,NA,NA,NA
HR,Croatia,Total,1982,NA,NA,NA,NA
HR,Croatia,Total,1983,NA,NA,NA,NA
HR,Croatia,Total,1984,NA,NA,NA,NA
HR,Croatia,Total,1985,NA,NA,NA,NA
HR,Croatia,Total,1986,NA,NA,NA,NA
HR,Croatia,Total,1987,NA,NA,NA,NA
HR,Croatia,Total,1988,NA,NA,NA,NA
HR,Croatia,Total,1989,NA,NA,NA,NA
HR,Croatia,Total,1990,NA,NA,NA,NA
HR,Croatia,Total,1991,NA,NA,NA,NA
HR,Croatia,Total,1992,NA,NA,NA,NA
HR,Croatia,Total,1993,NA,NA,NA,NA
HR,Croatia,Total,1994,NA,NA,NA,NA
HR,Croatia,Total,1995,NA,NA,NA,NA
HR,Croatia,Total,1996,NA,NA,NA,NA
HR,Croatia,Total,1997,NA,NA,NA,NA
HR,Croatia,Total,1998,NA,NA,NA,NA
HR,Croatia,Total,1999,NA,NA,NA,NA
HR,Croatia,Total,2000,NA,NA,NA,NA
HR,Croatia,Total,2001,NA,74.56,74.56,NA
HR,Croatia,Total,2002,NA,74.72,74.72,0.16
HR,Croatia,Total,2003,NA,74.65,74.65,-0.07
HR,Croatia,Total,2004,NA,75.42,75.42,0.77
HR,Croatia,Total,2005,NA,75.32,75.32,-0.1
HR,Croatia,Total,2006,NA,75.86,75.86,0.54
HR,Croatia,Total,2007,NA,75.7,75.7,-0.16
HR,Croatia,Total,2008,NA,75.91,75.91,0.21
HR,Croatia,Total,2009,NA,76.18,76.18,0.27
HR,Croatia,Total,2010,NA,76.62,76.62,0.44
HR,Croatia,Total,2011,NA,77.03,77.03,0.41
HR,Croatia,Total,2012,NA,77.19,77.19,0.16
HR,Croatia,Total,2013,NA,77.64,77.64,0.45
HR,Croatia,Total,2014,NA,77.8,77.8,0.16
HR,Croatia,Total,2015,77.71,77.41,77.41,-0.39
HR,Croatia,Total,2016,78.55,78.08,78.08,0.67
HR,Croatia,Total,2017,78.32,77.9,77.9,-0.18
HR,Croatia,Total,2018,78.5,78.11,78.11,0.21
HR,Croatia,Total,2019,78.79,NA,78.79,0.68
HR,Croatia,Total,2020,77.92,NA,77.92,-0.87
HU,Hungary,Female,1945,NA,NA,NA,NA
HU,Hungary,Female,1946,NA,NA,NA,NA
HU,Hungary,Female,1947,NA,NA,NA,NA
HU,Hungary,Female,1948,NA,NA,NA,NA
HU,Hungary,Female,1949,NA,NA,NA,NA
HU,Hungary,Female,1950,NA,64.31,64.31,NA
HU,Hungary,Female,1951,NA,64.75,64.75,0.44
HU,Hungary,Female,1952,NA,66.16,66.16,1.41
HU,Hungary,Female,1953,NA,65.87,65.87,-0.29
HU,Hungary,Female,1954,NA,67.29,67.29,1.42
HU,Hungary,Female,1955,NA,68.79,68.79,1.5
HU,Hungary,Female,1956,NA,68.42,68.42,-0.37
HU,Hungary,Female,1957,NA,68.53,68.53,0.11
HU,Hungary,Female,1958,NA,69.47,69.47,0.94
HU,Hungary,Female,1959,NA,69.52,69.52,0.05
HU,Hungary,Female,1960,NA,70.17,70.17,0.65
HU,Hungary,Female,1961,NA,71.18,71.18,1.01
HU,Hungary,Female,1962,NA,70.13,70.13,-1.05
HU,Hungary,Female,1963,NA,71.2,71.2,1.07
HU,Hungary,Female,1964,NA,71.85,71.85,0.65
HU,Hungary,Female,1965,NA,71.53,71.53,-0.32
HU,Hungary,Female,1966,NA,72.22,72.22,0.69
HU,Hungary,Female,1967,NA,72.02,72.02,-0.2
HU,Hungary,Female,1968,NA,71.97,71.97,-0.05
HU,Hungary,Female,1969,NA,72.04,72.04,0.07
HU,Hungary,Female,1970,NA,72.1,72.1,0.06
HU,Hungary,Female,1971,NA,72.06,72.06,-0.04
HU,Hungary,Female,1972,NA,72.6,72.6,0.54
HU,Hungary,Female,1973,NA,72.55,72.55,-0.05
HU,Hungary,Female,1974,NA,72.23,72.23,-0.32
HU,Hungary,Female,1975,NA,72.5,72.5,0.27
HU,Hungary,Female,1976,NA,72.61,72.61,0.11
HU,Hungary,Female,1977,NA,73.11,73.11,0.5
HU,Hungary,Female,1978,NA,72.83,72.83,-0.28
HU,Hungary,Female,1979,NA,73.17,73.17,0.34
HU,Hungary,Female,1980,NA,72.76,72.76,-0.41
HU,Hungary,Female,1981,NA,72.93,72.93,0.17
HU,Hungary,Female,1982,NA,73.2,73.2,0.27
HU,Hungary,Female,1983,NA,72.97,72.97,-0.23
HU,Hungary,Female,1984,NA,73.13,73.13,0.16
HU,Hungary,Female,1985,NA,73.01,73.01,-0.12
HU,Hungary,Female,1986,NA,73.16,73.16,0.15
HU,Hungary,Female,1987,NA,73.7,73.7,0.54
HU,Hungary,Female,1988,NA,73.98,73.98,0.28
HU,Hungary,Female,1989,NA,73.72,73.72,-0.26
HU,Hungary,Female,1990,NA,73.78,73.78,0.06
HU,Hungary,Female,1991,NA,73.97,73.97,0.19
HU,Hungary,Female,1992,NA,73.94,73.94,-0.03
HU,Hungary,Female,1993,NA,73.98,73.98,0.04
HU,Hungary,Female,1994,NA,74.46,74.46,0.48
HU,Hungary,Female,1995,NA,74.72,74.72,0.26
HU,Hungary,Female,1996,NA,75,75,0.28
HU,Hungary,Female,1997,NA,75.45,75.45,0.45
HU,Hungary,Female,1998,NA,75.53,75.53,0.08
HU,Hungary,Female,1999,NA,75.5,75.5,-0.03
HU,Hungary,Female,2000,NA,76.03,76.03,0.53
HU,Hungary,Female,2001,NA,76.56,76.56,0.53
HU,Hungary,Female,2002,NA,76.68,76.68,0.12
HU,Hungary,Female,2003,NA,76.66,76.66,-0.02
HU,Hungary,Female,2004,NA,77.1,77.1,0.44
HU,Hungary,Female,2005,NA,77.07,77.07,-0.03
HU,Hungary,Female,2006,NA,77.56,77.56,0.49
HU,Hungary,Female,2007,NA,77.54,77.54,-0.02
HU,Hungary,Female,2008,NA,77.99,77.99,0.45
HU,Hungary,Female,2009,NA,78.13,78.13,0.14
HU,Hungary,Female,2010,NA,78.33,78.33,0.2
HU,Hungary,Female,2011,NA,78.5,78.5,0.17
HU,Hungary,Female,2012,NA,78.62,78.62,0.12
HU,Hungary,Female,2013,NA,79.01,79.01,0.39
HU,Hungary,Female,2014,NA,79.24,79.24,0.23
HU,Hungary,Female,2015,78.56,78.87,78.87,-0.37
HU,Hungary,Female,2016,79.36,79.57,79.57,0.7
HU,Hungary,Female,2017,79.08,79.27,79.27,-0.3
HU,Hungary,Female,2018,79.38,NA,79.38,0.11
HU,Hungary,Female,2019,79.54,NA,79.54,0.16
HU,Hungary,Female,2020,78.89,NA,78.89,-0.65
HU,Hungary,Male,1945,NA,NA,NA,NA
HU,Hungary,Male,1946,NA,NA,NA,NA
HU,Hungary,Male,1947,NA,NA,NA,NA
HU,Hungary,Male,1948,NA,NA,NA,NA
HU,Hungary,Male,1949,NA,NA,NA,NA
HU,Hungary,Male,1950,NA,59.93,59.93,NA
HU,Hungary,Male,1951,NA,60.16,60.16,0.23
HU,Hungary,Male,1952,NA,61.65,61.65,1.49
HU,Hungary,Male,1953,NA,61.78,61.78,0.13
HU,Hungary,Male,1954,NA,63.5,63.5,1.72
HU,Hungary,Male,1955,NA,64.94,64.94,1.44
HU,Hungary,Male,1956,NA,63.55,63.55,-1.39
HU,Hungary,Male,1957,NA,64.09,64.09,0.54
HU,Hungary,Male,1958,NA,65.33,65.33,1.24
HU,Hungary,Male,1959,NA,65.06,65.06,-0.27
HU,Hungary,Male,1960,NA,65.92,65.92,0.86
HU,Hungary,Male,1961,NA,66.76,66.76,0.84
HU,Hungary,Male,1962,NA,65.68,65.68,-1.08
HU,Hungary,Male,1963,NA,66.6,66.6,0.92
HU,Hungary,Male,1964,NA,67,67,0.4
HU,Hungary,Male,1965,NA,66.7,66.7,-0.3
HU,Hungary,Male,1966,NA,67.49,67.49,0.79
HU,Hungary,Male,1967,NA,66.85,66.85,-0.64
HU,Hungary,Male,1968,NA,66.67,66.67,-0.18
HU,Hungary,Male,1969,NA,66.67,66.67,0
HU,Hungary,Male,1970,NA,66.33,66.33,-0.34
HU,Hungary,Male,1971,NA,66.1,66.1,-0.23
HU,Hungary,Male,1972,NA,66.81,66.81,0.71
HU,Hungary,Male,1973,NA,66.63,66.63,-0.18
HU,Hungary,Male,1974,NA,66.3,66.3,-0.33
HU,Hungary,Male,1975,NA,66.34,66.34,0.04
HU,Hungary,Male,1976,NA,66.69,66.69,0.35
HU,Hungary,Male,1977,NA,66.77,66.77,0.08
HU,Hungary,Male,1978,NA,66.15,66.15,-0.62
HU,Hungary,Male,1979,NA,66.22,66.22,0.07
HU,Hungary,Male,1980,NA,65.52,65.52,-0.7
HU,Hungary,Male,1981,NA,65.48,65.48,-0.04
HU,Hungary,Male,1982,NA,65.62,65.62,0.14
HU,Hungary,Male,1983,NA,65.05,65.05,-0.57
HU,Hungary,Male,1984,NA,64.98,64.98,-0.07
HU,Hungary,Male,1985,NA,64.95,64.95,-0.03
HU,Hungary,Male,1986,NA,65.2,65.2,0.25
HU,Hungary,Male,1987,NA,65.56,65.56,0.36
HU,Hungary,Male,1988,NA,66,66,0.44
HU,Hungary,Male,1989,NA,65.24,65.24,-0.76
HU,Hungary,Male,1990,NA,65.15,65.15,-0.09
HU,Hungary,Male,1991,NA,65.11,65.11,-0.04
HU,Hungary,Male,1992,NA,64.66,64.66,-0.45
HU,Hungary,Male,1993,NA,64.65,64.65,-0.01
HU,Hungary,Male,1994,NA,65,65,0.35
HU,Hungary,Male,1995,NA,65.42,65.42,0.42
HU,Hungary,Male,1996,NA,66.3,66.3,0.88
HU,Hungary,Male,1997,NA,66.64,66.64,0.34
HU,Hungary,Male,1998,NA,66.43,66.43,-0.21
HU,Hungary,Male,1999,NA,66.67,66.67,0.24
HU,Hungary,Male,2000,NA,67.49,67.49,0.82
HU,Hungary,Male,2001,NA,68.19,68.19,0.7
HU,Hungary,Male,2002,NA,68.29,68.29,0.1
HU,Hungary,Male,2003,NA,68.33,68.33,0.04
HU,Hungary,Male,2004,NA,68.66,68.66,0.33
HU,Hungary,Male,2005,NA,68.62,68.62,-0.04
HU,Hungary,Male,2006,NA,69.08,69.08,0.46
HU,Hungary,Male,2007,NA,69.27,69.27,0.19
HU,Hungary,Male,2008,NA,69.84,69.84,0.57
HU,Hungary,Male,2009,NA,70.12,70.12,0.28
HU,Hungary,Male,2010,NA,70.57,70.57,0.45
HU,Hungary,Male,2011,NA,71.15,71.15,0.58
HU,Hungary,Male,2012,NA,71.56,71.56,0.41
HU,Hungary,Male,2013,NA,72.13,72.13,0.57
HU,Hungary,Male,2014,NA,72.26,72.26,0.13
HU,Hungary,Male,2015,71.88,72.23,72.23,-0.03
HU,Hungary,Male,2016,72.32,72.56,72.56,0.33
HU,Hungary,Male,2017,72.3,72.56,72.56,0
HU,Hungary,Male,2018,72.49,NA,72.49,-0.07
HU,Hungary,Male,2019,72.81,NA,72.81,0.33
HU,Hungary,Male,2020,72.09,NA,72.09,-0.72
HU,Hungary,Total,1945,NA,NA,NA,NA
HU,Hungary,Total,1946,NA,NA,NA,NA
HU,Hungary,Total,1947,NA,NA,NA,NA
HU,Hungary,Total,1948,NA,NA,NA,NA
HU,Hungary,Total,1949,NA,NA,NA,NA
HU,Hungary,Total,1950,NA,62.14,62.14,NA
HU,Hungary,Total,1951,NA,62.47,62.47,0.33
HU,Hungary,Total,1952,NA,63.92,63.92,1.45
HU,Hungary,Total,1953,NA,63.84,63.84,-0.08
HU,Hungary,Total,1954,NA,65.42,65.42,1.58
HU,Hungary,Total,1955,NA,66.89,66.89,1.47
HU,Hungary,Total,1956,NA,66,66,-0.89
HU,Hungary,Total,1957,NA,66.34,66.34,0.34
HU,Hungary,Total,1958,NA,67.43,67.43,1.09
HU,Hungary,Total,1959,NA,67.32,67.32,-0.11
HU,Hungary,Total,1960,NA,68.08,68.08,0.76
HU,Hungary,Total,1961,NA,69.01,69.01,0.93
HU,Hungary,Total,1962,NA,67.94,67.94,-1.07
HU,Hungary,Total,1963,NA,68.94,68.94,1
HU,Hungary,Total,1964,NA,69.46,69.46,0.52
HU,Hungary,Total,1965,NA,69.15,69.15,-0.31
HU,Hungary,Total,1966,NA,69.89,69.89,0.74
HU,Hungary,Total,1967,NA,69.46,69.46,-0.43
HU,Hungary,Total,1968,NA,69.34,69.34,-0.12
HU,Hungary,Total,1969,NA,69.38,69.38,0.04
HU,Hungary,Total,1970,NA,69.22,69.22,-0.16
HU,Hungary,Total,1971,NA,69.08,69.08,-0.14
HU,Hungary,Total,1972,NA,69.72,69.72,0.64
HU,Hungary,Total,1973,NA,69.6,69.6,-0.12
HU,Hungary,Total,1974,NA,69.27,69.27,-0.33
HU,Hungary,Total,1975,NA,69.42,69.42,0.15
HU,Hungary,Total,1976,NA,69.66,69.66,0.24
HU,Hungary,Total,1977,NA,69.94,69.94,0.28
HU,Hungary,Total,1978,NA,69.47,69.47,-0.47
HU,Hungary,Total,1979,NA,69.67,69.67,0.2
HU,Hungary,Total,1980,NA,69.09,69.09,-0.58
HU,Hungary,Total,1981,NA,69.15,69.15,0.06
HU,Hungary,Total,1982,NA,69.35,69.35,0.2
HU,Hungary,Total,1983,NA,68.93,68.93,-0.42
HU,Hungary,Total,1984,NA,68.96,68.96,0.03
HU,Hungary,Total,1985,NA,68.9,68.9,-0.06
HU,Hungary,Total,1986,NA,69.11,69.11,0.21
HU,Hungary,Total,1987,NA,69.56,69.56,0.45
HU,Hungary,Total,1988,NA,69.94,69.94,0.38
HU,Hungary,Total,1989,NA,69.39,69.39,-0.55
HU,Hungary,Total,1990,NA,69.37,69.37,-0.02
HU,Hungary,Total,1991,NA,69.44,69.44,0.07
HU,Hungary,Total,1992,NA,69.17,69.17,-0.27
HU,Hungary,Total,1993,NA,69.18,69.18,0.01
HU,Hungary,Total,1994,NA,69.6,69.6,0.42
HU,Hungary,Total,1995,NA,69.97,69.97,0.37
HU,Hungary,Total,1996,NA,70.6,70.6,0.63
HU,Hungary,Total,1997,NA,71,71,0.4
HU,Hungary,Total,1998,NA,70.92,70.92,-0.08
HU,Hungary,Total,1999,NA,71.04,71.04,0.12
HU,Hungary,Total,2000,NA,71.76,71.76,0.72
HU,Hungary,Total,2001,NA,72.4,72.4,0.64
HU,Hungary,Total,2002,NA,72.51,72.51,0.11
HU,Hungary,Total,2003,NA,72.52,72.52,0.01
HU,Hungary,Total,2004,NA,72.91,72.91,0.39
HU,Hungary,Total,2005,NA,72.87,72.87,-0.04
HU,Hungary,Total,2006,NA,73.35,73.35,0.48
HU,Hungary,Total,2007,NA,73.45,73.45,0.1
HU,Hungary,Total,2008,NA,73.97,73.97,0.52
HU,Hungary,Total,2009,NA,74.2,74.2,0.23
HU,Hungary,Total,2010,NA,74.53,74.53,0.33
HU,Hungary,Total,2011,NA,74.92,74.92,0.39
HU,Hungary,Total,2012,NA,75.18,75.18,0.26
HU,Hungary,Total,2013,NA,75.68,75.68,0.5
HU,Hungary,Total,2014,NA,75.86,75.86,0.18
HU,Hungary,Total,2015,75.34,75.66,75.66,-0.2
HU,Hungary,Total,2016,75.95,76.16,76.16,0.5
HU,Hungary,Total,2017,75.8,76,76,-0.16
HU,Hungary,Total,2018,76.03,NA,76.03,0.03
HU,Hungary,Total,2019,76.28,NA,76.28,0.25
HU,Hungary,Total,2020,75.56,NA,75.56,-0.71
IL,Israel,Female,1945,NA,NA,NA,NA
IL,Israel,Female,1946,NA,NA,NA,NA
IL,Israel,Female,1947,NA,NA,NA,NA
IL,Israel,Female,1948,NA,NA,NA,NA
IL,Israel,Female,1949,NA,NA,NA,NA
IL,Israel,Female,1950,NA,NA,NA,NA
IL,Israel,Female,1951,NA,NA,NA,NA
IL,Israel,Female,1952,NA,NA,NA,NA
IL,Israel,Female,1953,NA,NA,NA,NA
IL,Israel,Female,1954,NA,NA,NA,NA
IL,Israel,Female,1955,NA,NA,NA,NA
IL,Israel,Female,1956,NA,NA,NA,NA
IL,Israel,Female,1957,NA,NA,NA,NA
IL,Israel,Female,1958,NA,NA,NA,NA
IL,Israel,Female,1959,NA,NA,NA,NA
IL,Israel,Female,1960,NA,NA,NA,NA
IL,Israel,Female,1961,NA,NA,NA,NA
IL,Israel,Female,1962,NA,NA,NA,NA
IL,Israel,Female,1963,NA,NA,NA,NA
IL,Israel,Female,1964,NA,NA,NA,NA
IL,Israel,Female,1965,NA,NA,NA,NA
IL,Israel,Female,1966,NA,NA,NA,NA
IL,Israel,Female,1967,NA,NA,NA,NA
IL,Israel,Female,1968,NA,NA,NA,NA
IL,Israel,Female,1969,NA,NA,NA,NA
IL,Israel,Female,1970,NA,NA,NA,NA
IL,Israel,Female,1971,NA,NA,NA,NA
IL,Israel,Female,1972,NA,NA,NA,NA
IL,Israel,Female,1973,NA,NA,NA,NA
IL,Israel,Female,1974,NA,NA,NA,NA
IL,Israel,Female,1975,NA,NA,NA,NA
IL,Israel,Female,1976,NA,NA,NA,NA
IL,Israel,Female,1977,NA,NA,NA,NA
IL,Israel,Female,1978,NA,NA,NA,NA
IL,Israel,Female,1979,NA,NA,NA,NA
IL,Israel,Female,1980,NA,NA,NA,NA
IL,Israel,Female,1981,NA,NA,NA,NA
IL,Israel,Female,1982,NA,NA,NA,NA
IL,Israel,Female,1983,NA,76.52,76.52,NA
IL,Israel,Female,1984,NA,76.92,76.92,0.4
IL,Israel,Female,1985,NA,77.17,77.17,0.25
IL,Israel,Female,1986,NA,77.08,77.08,-0.09
IL,Israel,Female,1987,NA,77.57,77.57,0.49
IL,Israel,Female,1988,NA,77.91,77.91,0.34
IL,Israel,Female,1989,NA,78.38,78.38,0.47
IL,Israel,Female,1990,NA,78.79,78.79,0.41
IL,Israel,Female,1991,NA,78.67,78.67,-0.12
IL,Israel,Female,1992,NA,78.65,78.65,-0.02
IL,Israel,Female,1993,NA,79.24,79.24,0.59
IL,Israel,Female,1994,NA,79.51,79.51,0.27
IL,Israel,Female,1995,NA,79.54,79.54,0.03
IL,Israel,Female,1996,NA,80.14,80.14,0.6
IL,Israel,Female,1997,NA,80.18,80.18,0.04
IL,Israel,Female,1998,NA,80.48,80.48,0.3
IL,Israel,Female,1999,NA,80.58,80.58,0.1
IL,Israel,Female,2000,NA,80.92,80.92,0.34
IL,Israel,Female,2001,NA,81.37,81.37,0.45
IL,Israel,Female,2002,NA,81.29,81.29,-0.08
IL,Israel,Female,2003,NA,81.65,81.65,0.36
IL,Israel,Female,2004,NA,82.12,82.12,0.47
IL,Israel,Female,2005,NA,82.09,82.09,-0.03
IL,Israel,Female,2006,NA,82.41,82.41,0.32
IL,Israel,Female,2007,NA,82.51,82.51,0.1
IL,Israel,Female,2008,NA,82.89,82.89,0.38
IL,Israel,Female,2009,NA,83.3,83.3,0.41
IL,Israel,Female,2010,NA,83.51,83.51,0.21
IL,Israel,Female,2011,NA,83.45,83.45,-0.06
IL,Israel,Female,2012,NA,83.55,83.55,0.1
IL,Israel,Female,2013,NA,83.83,83.83,0.28
IL,Israel,Female,2014,NA,84.06,84.06,0.23
IL,Israel,Female,2015,83.92,84.08,84.08,0.02
IL,Israel,Female,2016,84.15,84.24,84.24,0.16
IL,Israel,Female,2017,84.54,NA,84.54,0.3
IL,Israel,Female,2018,84.75,NA,84.75,0.21
IL,Israel,Female,2019,84.59,NA,84.59,-0.17
IL,Israel,Female,2020,84.48,NA,84.48,-0.1
IL,Israel,Male,1945,NA,NA,NA,NA
IL,Israel,Male,1946,NA,NA,NA,NA
IL,Israel,Male,1947,NA,NA,NA,NA
IL,Israel,Male,1948,NA,NA,NA,NA
IL,Israel,Male,1949,NA,NA,NA,NA
IL,Israel,Male,1950,NA,NA,NA,NA
IL,Israel,Male,1951,NA,NA,NA,NA
IL,Israel,Male,1952,NA,NA,NA,NA
IL,Israel,Male,1953,NA,NA,NA,NA
IL,Israel,Male,1954,NA,NA,NA,NA
IL,Israel,Male,1955,NA,NA,NA,NA
IL,Israel,Male,1956,NA,NA,NA,NA
IL,Israel,Male,1957,NA,NA,NA,NA
IL,Israel,Male,1958,NA,NA,NA,NA
IL,Israel,Male,1959,NA,NA,NA,NA
IL,Israel,Male,1960,NA,NA,NA,NA
IL,Israel,Male,1961,NA,NA,NA,NA
IL,Israel,Male,1962,NA,NA,NA,NA
IL,Israel,Male,1963,NA,NA,NA,NA
IL,Israel,Male,1964,NA,NA,NA,NA
IL,Israel,Male,1965,NA,NA,NA,NA
IL,Israel,Male,1966,NA,NA,NA,NA
IL,Israel,Male,1967,NA,NA,NA,NA
IL,Israel,Male,1968,NA,NA,NA,NA
IL,Israel,Male,1969,NA,NA,NA,NA
IL,Israel,Male,1970,NA,NA,NA,NA
IL,Israel,Male,1971,NA,NA,NA,NA
IL,Israel,Male,1972,NA,NA,NA,NA
IL,Israel,Male,1973,NA,NA,NA,NA
IL,Israel,Male,1974,NA,NA,NA,NA
IL,Israel,Male,1975,NA,NA,NA,NA
IL,Israel,Male,1976,NA,NA,NA,NA
IL,Israel,Male,1977,NA,NA,NA,NA
IL,Israel,Male,1978,NA,NA,NA,NA
IL,Israel,Male,1979,NA,NA,NA,NA
IL,Israel,Male,1980,NA,NA,NA,NA
IL,Israel,Male,1981,NA,NA,NA,NA
IL,Israel,Male,1982,NA,NA,NA,NA
IL,Israel,Male,1983,NA,73.1,73.1,NA
IL,Israel,Male,1984,NA,73.31,73.31,0.21
IL,Israel,Male,1985,NA,73.7,73.7,0.39
IL,Israel,Male,1986,NA,73.44,73.44,-0.26
IL,Israel,Male,1987,NA,73.72,73.72,0.28
IL,Israel,Male,1988,NA,74.09,74.09,0.37
IL,Israel,Male,1989,NA,74.78,74.78,0.69
IL,Israel,Male,1990,NA,75.31,75.31,0.53
IL,Israel,Male,1991,NA,75.14,75.14,-0.17
IL,Israel,Male,1992,NA,74.89,74.89,-0.25
IL,Israel,Male,1993,NA,75.48,75.48,0.59
IL,Israel,Male,1994,NA,75.68,75.68,0.2
IL,Israel,Male,1995,NA,75.6,75.6,-0.08
IL,Israel,Male,1996,NA,76.2,76.2,0.6
IL,Israel,Male,1997,NA,76.02,76.02,-0.18
IL,Israel,Male,1998,NA,76.11,76.11,0.09
IL,Israel,Male,1999,NA,76.59,76.59,0.48
IL,Israel,Male,2000,NA,76.64,76.64,0.05
IL,Israel,Male,2001,NA,77.04,77.04,0.4
IL,Israel,Male,2002,NA,77.12,77.12,0.08
IL,Israel,Male,2003,NA,77.49,77.49,0.37
IL,Israel,Male,2004,NA,77.96,77.96,0.47
IL,Israel,Male,2005,NA,78.17,78.17,0.21
IL,Israel,Male,2006,NA,78.58,78.58,0.41
IL,Israel,Male,2007,NA,78.7,78.7,0.12
IL,Israel,Male,2008,NA,79.02,79.02,0.32
IL,Israel,Male,2009,NA,79.62,79.62,0.6
IL,Israel,Male,2010,NA,79.71,79.71,0.09
IL,Israel,Male,2011,NA,79.87,79.87,0.16
IL,Israel,Male,2012,NA,79.87,79.87,0
IL,Israel,Male,2013,NA,80.28,80.28,0.41
IL,Israel,Male,2014,NA,80.33,80.33,0.05
IL,Israel,Male,2015,79.78,80.12,80.12,-0.21
IL,Israel,Male,2016,80.46,80.65,80.65,0.53
IL,Israel,Male,2017,80.36,NA,80.36,-0.29
IL,Israel,Male,2018,80.73,NA,80.73,0.38
IL,Israel,Male,2019,80.78,NA,80.78,0.04
IL,Israel,Male,2020,80.28,NA,80.28,-0.5
IL,Israel,Total,1945,NA,NA,NA,NA
IL,Israel,Total,1946,NA,NA,NA,NA
IL,Israel,Total,1947,NA,NA,NA,NA
IL,Israel,Total,1948,NA,NA,NA,NA
IL,Israel,Total,1949,NA,NA,NA,NA
